fecha_hecho,cod_depto,departamento,cod_muni,municipio,cantidad
2020-03-12T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,279
2020-03-11T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,309
2020-03-10T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,307
2020-03-09T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,274
2020-03-08T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,201
2020-03-07T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,314
2020-03-06T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,409
2020-03-05T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,370
2020-03-04T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,368
2020-03-03T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,348
2020-03-02T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,287
2020-03-01T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,215
2020-02-29T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,319
2020-02-28T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,413
2020-02-27T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,317
2020-02-26T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,295
2020-02-25T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,310
2020-02-24T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,295
2020-02-23T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,161
2020-02-22T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,273
2020-02-21T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,347
2020-02-20T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,310
2020-02-19T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,353
2020-02-18T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,320
2020-02-17T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,303
2020-02-16T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,190
2020-02-15T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,347
2020-02-14T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,360
2020-02-13T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,337
2020-02-12T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,347
2020-02-11T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,275
2020-02-10T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,293
2020-02-09T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,169
2020-02-08T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,263
2020-02-07T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,360
2020-02-06T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,302
2020-02-05T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,287
2020-02-04T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,342
2020-02-03T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,322
2020-02-02T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,224
2020-02-01T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,305
2020-01-31T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,394
2020-01-30T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,364
2020-01-29T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,331
2020-01-28T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,362
2020-01-27T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,343
2020-01-26T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,189
2020-01-25T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,325
2020-01-24T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,400
2020-01-23T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,351
2020-01-22T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,335
2020-01-21T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,275
2020-01-20T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,315
2020-01-19T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,187
2020-01-18T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,321
2020-01-17T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,389
2020-01-16T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,341
2020-01-15T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,372
2020-01-14T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,356
2020-01-13T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,316
2020-01-12T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,223
2020-01-11T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,284
2020-01-10T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,498
2020-01-09T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,571
2020-01-08T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,588
2020-01-07T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,619
2020-01-06T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,359
2020-01-05T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,318
2020-01-04T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,491
2020-01-03T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,477
2020-01-02T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,453
2020-01-01T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,352
2019-12-31T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,527
2019-12-30T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,616
2019-12-29T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,319
2019-12-28T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,438
2019-12-27T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,437
2019-12-26T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,222
2019-12-25T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,150
2019-12-24T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,281
2019-12-23T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,380
2019-12-22T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,287
2019-12-21T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,483
2019-12-20T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,504
2019-12-19T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,450
2019-12-18T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,441
2019-12-17T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,464
2019-12-16T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,375
2019-12-15T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,282
2019-12-14T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,420
2019-12-13T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,498
2019-12-12T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,459
2019-12-11T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,413
2019-12-10T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,441
2019-12-09T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,356
2019-12-08T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,226
2019-12-07T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,437
2019-12-06T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,517
2019-12-05T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,451
2019-12-04T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,375
2019-12-03T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,423
2019-12-02T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,428
2019-12-01T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,330
2019-11-30T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,485
2019-11-29T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,489
2019-11-28T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,406
2019-11-27T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,310
2019-11-26T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,355
2019-11-25T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,399
2019-11-24T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,174
2019-11-23T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,210
2019-11-22T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,339
2019-11-21T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,414
2019-11-20T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,457
2019-11-19T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,409
2019-11-18T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,349
2019-11-17T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,228
2019-11-16T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,398
2019-11-15T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,587
2019-11-14T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,433
2019-11-13T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,428
2019-11-12T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,387
2019-11-11T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,191
2019-11-10T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,240
2019-11-09T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,310
2019-11-08T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,474
2019-11-07T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,435
2019-11-06T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,387
2019-11-05T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,424
2019-11-04T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,205
2019-11-03T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,240
2019-11-02T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,391
2019-11-01T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,456
2019-10-31T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,467
2019-10-30T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,411
2019-10-29T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,421
2019-10-28T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,363
2019-10-27T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,158
2019-10-26T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,310
2019-10-25T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,427
2019-10-24T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,375
2019-10-23T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,438
2019-10-22T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,380
2019-10-21T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,351
2019-10-20T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,255
2019-10-19T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,402
2019-10-18T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,506
2019-10-17T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,436
2019-10-16T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,430
2019-10-15T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,436
2019-10-14T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,159
2019-10-13T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,159
2019-10-12T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,273
2019-10-11T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,337
2019-10-10T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,300
2019-10-09T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,383
2019-10-08T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,411
2019-10-07T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,334
2019-10-06T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,250
2019-10-05T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,416
2019-10-04T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,506
2019-10-03T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,373
2019-10-02T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,419
2019-10-01T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,449
2019-09-30T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,348
2019-09-29T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,185
2019-09-28T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,344
2019-09-27T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,481
2019-09-26T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,404
2019-09-25T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,387
2019-09-24T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,355
2019-09-23T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,270
2019-09-22T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,203
2019-09-21T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,402
2019-09-20T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,456
2019-09-19T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,370
2019-09-18T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,369
2019-09-17T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,362
2019-09-16T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,324
2019-09-15T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,227
2019-09-14T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,416
2019-09-13T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,463
2019-09-12T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,420
2019-09-11T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,374
2019-09-10T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,374
2019-09-09T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,313
2019-09-08T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,202
2019-09-07T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,353
2019-09-06T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,432
2019-09-05T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,408
2019-09-04T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,392
2019-09-03T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,410
2019-09-02T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,396
2019-09-01T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,237
2019-08-31T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,388
2019-08-30T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,473
2019-08-29T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,359
2019-08-28T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,371
2019-08-27T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,398
2019-08-26T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,358
2019-08-25T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,249
2019-08-24T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,356
2019-08-23T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,445
2019-08-22T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,336
2019-08-21T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,402
2019-08-20T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,378
2019-08-19T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,164
2019-08-18T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,236
2019-08-17T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,339
2019-08-16T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,436
2019-08-15T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,462
2019-08-14T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,353
2019-08-13T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,315
2019-08-12T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,355
2019-08-11T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,286
2019-08-10T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,387
2019-08-09T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,427
2019-08-08T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,346
2019-08-07T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,251
2019-08-06T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,399
2019-08-05T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,317
2019-08-04T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,193
2019-08-03T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,338
2019-08-02T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,419
2019-08-01T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,413
2019-07-31T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,351
2019-07-30T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,382
2019-07-29T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,353
2019-07-28T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,231
2019-07-27T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,353
2019-07-26T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,415
2019-07-25T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,399
2019-07-24T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,328
2019-07-23T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,327
2019-07-22T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,308
2019-07-21T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,202
2019-07-20T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,244
2019-07-19T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,415
2019-07-18T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,348
2019-07-17T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,382
2019-07-16T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,345
2019-07-15T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,355
2019-07-14T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,232
2019-07-13T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,376
2019-07-12T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,446
2019-07-11T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,358
2019-07-10T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,373
2019-07-09T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,367
2019-07-08T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,329
2019-07-07T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,216
2019-07-06T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,362
2019-07-05T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,429
2019-07-04T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,392
2019-07-03T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,416
2019-07-02T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,406
2019-07-01T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,253
2019-06-30T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,230
2019-06-29T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,355
2019-06-28T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,439
2019-06-27T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,350
2019-06-26T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,370
2019-06-25T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,370
2019-06-24T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,163
2019-06-23T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,194
2019-06-22T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,293
2019-06-21T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,378
2019-06-20T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,347
2019-06-19T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,372
2019-06-18T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,359
2019-06-17T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,327
2019-06-16T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,225
2019-06-15T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,432
2019-06-14T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,437
2019-06-13T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,358
2019-06-12T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,375
2019-06-11T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,370
2019-06-10T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,338
2019-06-09T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,174
2019-06-08T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,320
2019-06-07T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,426
2019-06-06T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,336
2019-06-05T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,386
2019-06-04T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,388
2019-06-03T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,167
2019-06-02T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,224
2019-06-01T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,337
2019-05-31T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,460
2019-05-30T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,381
2019-05-29T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,369
2019-05-28T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,374
2019-05-27T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,339
2019-05-26T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,228
2019-05-25T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,355
2019-05-24T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,399
2019-05-23T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,346
2019-05-22T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,365
2019-05-21T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,387
2019-05-20T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,335
2019-05-19T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,220
2019-05-18T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,367
2019-05-17T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,407
2019-05-16T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,341
2019-05-15T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,422
2019-05-14T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,351
2019-05-13T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,284
2019-05-12T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,190
2019-05-11T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,358
2019-05-10T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,451
2019-05-09T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,412
2019-05-08T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,426
2019-05-07T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,436
2019-05-06T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,365
2019-05-05T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,244
2019-05-04T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,359
2019-05-03T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,481
2019-05-02T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,397
2019-05-01T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,260
